x,age,workclass,education,marital-status,relationship,race,gender,hours-per-week,income
43023,34,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
43024,62,Private,HS-grad,Married-civ-spouse,Husband,White,Male,42,<=50K
43025,68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
43026,64,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
43027,33,Local-gov,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
43028,64,Private,Some-college,Married-civ-spouse,Husband,White,Male,20,<=50K
43029,42,Private,Some-college,Never-married,Not-in-family,White,Male,40,>50K
43030,60,Private,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
43031,35,Private,Some-college,Divorced,Not-in-family,White,Male,50,<=50K
43032,33,Private,Bachelors,Married-civ-spouse,Husband,Black,Male,40,<=50K
43033,74,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,14,<=50K
43034,38,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,30,<=50K
43035,43,Private,Assoc-voc,Divorced,Not-in-family,Black,Male,40,<=50K
43036,36,Local-gov,Bachelors,Married-civ-spouse,Husband,Black,Male,50,>50K
43037,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,48,<=50K
43038,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
43039,28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43040,48,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,46,>50K
43041,25,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43042,42,State-gov,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
43043,22,State-gov,Some-college,Never-married,Own-child,White,Female,12,<=50K
43044,43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43045,35,Private,11th,Separated,Unmarried,White,Male,40,<=50K
43046,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
43047,56,Self-emp-not-inc,Masters,Separated,Unmarried,White,Female,36,<=50K
43048,22,Private,Bachelors,Never-married,Not-in-family,White,Male,30,<=50K
43049,29,Private,Assoc-voc,Never-married,Not-in-family,White,Male,40,<=50K
43050,38,Local-gov,Bachelors,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,50,>50K
43051,51,Local-gov,Some-college,Divorced,Unmarried,Black,Female,40,<=50K
43052,35,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43053,42,State-gov,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,>50K
43054,21,Private,Some-college,Never-married,Own-child,White,Male,18,<=50K
43055,54,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43056,19,Private,Some-college,Never-married,Own-child,White,Female,15,<=50K
43057,36,Local-gov,Bachelors,Married-civ-spouse,Wife,White,Female,40,>50K
43058,62,Federal-gov,Some-college,Never-married,Not-in-family,White,Male,40,>50K
43059,52,Private,10th,Widowed,Unmarried,Black,Female,40,<=50K
43060,45,Private,12th,Married-civ-spouse,Husband,White,Male,40,<=50K
43061,64,Private,HS-grad,Married-civ-spouse,Wife,White,Female,30,<=50K
43062,66,Private,Some-college,Married-civ-spouse,Husband,Black,Male,40,>50K
43063,53,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43064,36,Private,Masters,Married-civ-spouse,Husband,White,Male,60,>50K
43065,37,Private,Some-college,Never-married,Not-in-family,White,Male,35,<=50K
43066,17,Self-emp-not-inc,11th,Never-married,Own-child,White,Female,4,<=50K
43067,34,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,50,>50K
43068,28,Private,12th,Married-civ-spouse,Husband,White,Male,40,<=50K
43069,23,Private,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
43070,18,?,Some-college,Never-married,Own-child,White,Female,20,<=50K
43071,28,Private,Some-college,Never-married,Not-in-family,White,Female,15,<=50K
43072,32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,32,<=50K
43073,17,Private,12th,Never-married,Own-child,White,Female,30,<=50K
43074,51,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43075,41,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
43076,58,Private,HS-grad,Never-married,Not-in-family,White,Female,43,<=50K
43077,31,Private,Some-college,Married-civ-spouse,Wife,White,Female,18,<=50K
43078,28,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
43079,21,Private,HS-grad,Never-married,Unmarried,White,Male,50,<=50K
43080,44,Self-emp-not-inc,Prof-school,Married-civ-spouse,Husband,White,Male,50,>50K
43081,31,Self-emp-not-inc,10th,Married-civ-spouse,Husband,White,Male,55,>50K
43082,39,Private,Bachelors,Divorced,Not-in-family,White,Male,55,<=50K
43083,30,Private,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
43084,56,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
43085,41,Private,Masters,Married-civ-spouse,Wife,White,Female,50,>50K
43086,24,Private,Some-college,Never-married,Own-child,White,Female,40,<=50K
43087,33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,44,<=50K
43088,36,Private,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
43089,31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
43090,39,Private,Some-college,Married-civ-spouse,Husband,White,Male,42,>50K
43091,41,Private,Bachelors,Divorced,Not-in-family,White,Male,45,<=50K
43092,19,Private,Some-college,Never-married,Own-child,White,Male,30,<=50K
43093,57,Private,Assoc-acdm,Never-married,Not-in-family,White,Female,35,<=50K
43094,35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,55,>50K
43095,34,Self-emp-not-inc,HS-grad,Married-spouse-absent,Not-in-family,White,Male,50,>50K
43096,38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43097,21,Private,Bachelors,Never-married,Not-in-family,White,Male,40,>50K
43098,25,Private,HS-grad,Never-married,Other-relative,White,Male,45,<=50K
43099,49,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
43100,34,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43101,22,?,HS-grad,Never-married,Not-in-family,White,Female,36,<=50K
43102,60,Private,Some-college,Widowed,Not-in-family,White,Male,28,<=50K
43103,35,Private,HS-grad,Married-civ-spouse,Wife,White,Female,35,>50K
43104,42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43105,61,Local-gov,Masters,Married-civ-spouse,Wife,White,Female,30,<=50K
43106,24,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
43107,26,Private,HS-grad,Never-married,Own-child,White,Male,50,<=50K
43108,64,Private,7th-8th,Married-civ-spouse,Husband,White,Male,48,>50K
43109,47,Local-gov,Masters,Divorced,Unmarried,White,Male,45,>50K
43110,23,Private,11th,Never-married,Own-child,White,Male,60,<=50K
43111,34,Private,Some-college,Divorced,Not-in-family,White,Male,15,<=50K
43112,47,Private,10th,Divorced,Unmarried,Black,Female,38,<=50K
43113,43,Self-emp-inc,Some-college,Never-married,Not-in-family,White,Male,50,>50K
43114,47,Self-emp-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
43115,57,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43116,19,Private,Some-college,Never-married,Own-child,White,Male,10,<=50K
43117,36,Private,10th,Separated,Own-child,Asian-Pac-Islander,Female,40,<=50K
43118,72,Self-emp-not-inc,Bachelors,Widowed,Not-in-family,White,Male,40,>50K
43119,34,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,45,>50K
43120,31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
43121,25,?,HS-grad,Married-civ-spouse,Wife,White,Female,25,<=50K
43122,23,Private,Some-college,Never-married,Own-child,Black,Female,14,<=50K
43123,18,Private,11th,Never-married,Unmarried,White,Male,20,<=50K
43124,41,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
43125,45,Private,Some-college,Married-spouse-absent,Not-in-family,White,Male,40,<=50K
43126,37,Private,10th,Married-civ-spouse,Husband,White,Male,50,>50K
43127,27,Private,Bachelors,Never-married,Not-in-family,White,Female,30,<=50K
43128,50,Private,HS-grad,Divorced,Not-in-family,Black,Female,40,<=50K
43129,41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Husband,White,Male,50,>50K
43130,20,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
43131,60,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43132,21,?,Some-college,Never-married,Own-child,White,Female,40,<=50K
43133,23,Private,HS-grad,Never-married,Not-in-family,White,Female,24,<=50K
43134,32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43135,62,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
43136,40,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
43137,42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
43138,34,Private,HS-grad,Divorced,Unmarried,Black,Female,40,<=50K
43139,37,Local-gov,HS-grad,Married-spouse-absent,Unmarried,White,Female,10,<=50K
43140,42,?,HS-grad,Married-civ-spouse,Husband,White,Male,52,<=50K
43141,18,Private,Some-college,Never-married,Own-child,White,Male,25,<=50K
43142,27,Private,Masters,Never-married,Not-in-family,White,Female,40,<=50K
43143,27,Federal-gov,Some-college,Married-civ-spouse,Husband,Black,Male,32,<=50K
43144,61,Self-emp-not-inc,Prof-school,Never-married,Not-in-family,White,Female,30,<=50K
43145,41,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
43146,46,Local-gov,Bachelors,Married-civ-spouse,Wife,White,Female,21,>50K
43147,46,Private,Masters,Married-civ-spouse,Husband,White,Male,60,<=50K
43148,45,Federal-gov,Assoc-voc,Never-married,Unmarried,White,Male,48,<=50K
43149,70,Local-gov,HS-grad,Widowed,Not-in-family,White,Female,20,<=50K
43150,46,Private,HS-grad,Separated,Not-in-family,Black,Female,30,<=50K
43151,20,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
43152,36,Private,Masters,Never-married,Not-in-family,White,Female,40,<=50K
43153,38,Local-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
43154,27,Private,Some-college,Married-civ-spouse,Wife,White,Female,40,>50K
43155,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,Black,Male,55,<=50K
43156,39,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
43157,45,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,>50K
43158,51,Private,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
43159,52,Private,HS-grad,Divorced,Unmarried,Black,Female,24,<=50K
43160,39,Self-emp-inc,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
43161,30,Private,Bachelors,Divorced,Not-in-family,White,Female,38,<=50K
43162,44,Self-emp-not-inc,Some-college,Married-civ-spouse,Wife,White,Female,50,<=50K
43163,44,Private,Some-college,Married-civ-spouse,Husband,White,Male,35,>50K
43164,28,State-gov,HS-grad,Never-married,Own-child,Black,Female,40,<=50K
43165,43,Private,1st-4th,Married-civ-spouse,Husband,White,Male,45,<=50K
43166,43,Self-emp-not-inc,Prof-school,Married-civ-spouse,Husband,White,Male,50,>50K
43167,38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
43168,41,Private,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
43169,36,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
43170,32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,42,<=50K
43171,45,Private,HS-grad,Divorced,Unmarried,Black,Female,40,<=50K
43172,30,Private,Masters,Married-spouse-absent,Not-in-family,Asian-Pac-Islander,Female,40,<=50K
43173,25,Private,9th,Never-married,Not-in-family,White,Female,38,<=50K
43174,57,?,7th-8th,Married-civ-spouse,Other-relative,White,Male,45,<=50K
43175,21,Private,12th,Never-married,Not-in-family,Black,Female,40,<=50K
43176,43,Local-gov,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
43177,19,Private,10th,Never-married,Own-child,White,Male,35,<=50K
43178,21,Private,12th,Never-married,Own-child,White,Male,25,<=50K
43179,40,Private,Assoc-voc,Never-married,Unmarried,White,Female,50,>50K
43180,38,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,55,>50K
43181,24,Private,Assoc-voc,Never-married,Unmarried,White,Female,32,<=50K
43182,18,?,HS-grad,Never-married,Own-child,White,Female,20,<=50K
43183,54,Private,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
43184,29,Private,Some-college,Married-civ-spouse,Wife,White,Female,40,<=50K
43185,19,Federal-gov,Some-college,Never-married,Own-child,Black,Female,20,<=50K
43186,22,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
43187,48,Federal-gov,HS-grad,Married-civ-spouse,Husband,Black,Male,55,>50K
43188,64,Private,Bachelors,Divorced,Not-in-family,White,Female,20,<=50K
43189,27,Private,Some-college,Married-civ-spouse,Own-child,Other,Female,11,<=50K
43190,40,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
43191,47,Federal-gov,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,>50K
43192,19,Private,Some-college,Never-married,Own-child,White,Female,22,<=50K
43193,39,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43194,34,Private,12th,Never-married,Not-in-family,White,Male,25,<=50K
43195,36,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
43196,44,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,40,>50K
43197,23,Private,Some-college,Never-married,Not-in-family,White,Female,25,<=50K
43198,36,Private,HS-grad,Separated,Unmarried,White,Female,40,<=50K
43199,27,Private,Masters,Never-married,Not-in-family,White,Male,65,<=50K
43200,41,Federal-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
43201,20,Private,Some-college,Never-married,Own-child,White,Female,15,<=50K
43202,30,Private,HS-grad,Never-married,Other-relative,White,Male,40,<=50K
43203,20,Private,HS-grad,Never-married,Own-child,White,Male,44,<=50K
43204,40,Private,HS-grad,Never-married,Not-in-family,Black,Female,40,<=50K
43205,47,Self-emp-not-inc,Assoc-acdm,Widowed,Unmarried,White,Female,35,<=50K
43206,51,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,50,<=50K
43207,40,Private,Assoc-voc,Divorced,Not-in-family,White,Male,50,>50K
43208,25,Private,1st-4th,Never-married,Not-in-family,Asian-Pac-Islander,Female,40,<=50K
43209,50,Without-pay,HS-grad,Married-civ-spouse,Own-child,White,Female,40,>50K
43210,26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
43211,62,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,44,<=50K
43212,34,Private,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
43213,28,Private,HS-grad,Never-married,Not-in-family,White,Female,35,<=50K
43214,37,Self-emp-not-inc,Some-college,Divorced,Unmarried,White,Female,40,<=50K
43215,34,Private,Some-college,Divorced,Unmarried,White,Female,65,<=50K
43216,58,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
43217,26,Private,HS-grad,Never-married,Own-child,White,Female,40,<=50K
43218,56,Private,Bachelors,Divorced,Unmarried,Black,Female,40,<=50K
43219,29,Private,Some-college,Divorced,Unmarried,White,Female,20,<=50K
43220,37,Private,Bachelors,Married-civ-spouse,Wife,White,Female,50,>50K
43221,37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43222,20,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
43223,26,Private,HS-grad,Never-married,Not-in-family,Black,Male,37,<=50K
43224,45,Self-emp-inc,Some-college,Married-civ-spouse,Husband,White,Male,55,>50K
43225,20,Private,11th,Never-married,Not-in-family,White,Male,40,<=50K
43226,35,Private,HS-grad,Divorced,Unmarried,White,Female,38,<=50K
43227,29,Private,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
43228,71,?,5th-6th,Married-civ-spouse,Husband,White,Male,40,<=50K
43229,37,Private,HS-grad,Never-married,Unmarried,Black,Male,48,<=50K
43230,40,Private,9th,Divorced,Not-in-family,White,Male,30,<=50K
43231,33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43232,22,?,HS-grad,Never-married,Unmarried,Black,Male,8,<=50K
43233,32,Private,Bachelors,Never-married,Own-child,White,Female,40,<=50K
43234,39,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43235,17,?,10th,Never-married,Own-child,White,Female,25,<=50K
43236,53,Private,5th-6th,Married-civ-spouse,Husband,White,Male,40,<=50K
43237,33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
43238,60,Private,7th-8th,Married-civ-spouse,Husband,White,Male,50,<=50K
43239,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
43240,29,Private,HS-grad,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,65,<=50K
43241,40,Self-emp-inc,Prof-school,Married-civ-spouse,Husband,White,Male,40,>50K
43242,62,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
43243,30,Private,10th,Divorced,Own-child,White,Male,40,<=50K
43244,18,Private,Some-college,Never-married,Own-child,White,Female,15,<=50K
43245,49,Private,Some-college,Separated,Unmarried,White,Female,36,<=50K
43246,57,Private,HS-grad,Married-civ-spouse,Husband,White,Male,42,>50K
43247,37,Private,HS-grad,Divorced,Own-child,White,Female,40,<=50K
43248,66,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,20,<=50K
43249,50,Private,HS-grad,Married-civ-spouse,Husband,White,Male,35,<=50K
43250,24,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43251,31,Private,Some-college,Married-civ-spouse,Husband,White,Male,45,>50K
43252,38,Private,Assoc-acdm,Never-married,Unmarried,Black,Female,30,<=50K
43253,37,Private,HS-grad,Divorced,Unmarried,White,Male,50,<=50K
43254,62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
43255,54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,48,>50K
43256,56,Local-gov,5th-6th,Married-civ-spouse,Husband,White,Male,40,<=50K
43257,24,Local-gov,HS-grad,Never-married,Own-child,Black,Male,35,<=50K
43258,29,Private,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
43259,53,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,White,Male,35,<=50K
43260,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43261,60,?,Some-college,Married-civ-spouse,Husband,White,Male,2,<=50K
43262,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
43263,52,Private,10th,Married-civ-spouse,Husband,White,Male,55,<=50K
43264,28,Private,Assoc-acdm,Never-married,Not-in-family,Black,Female,38,<=50K
43265,46,Local-gov,Some-college,Married-civ-spouse,Wife,White,Female,50,<=50K
43266,43,Private,Assoc-voc,Never-married,Not-in-family,White,Female,40,<=50K
43267,24,Local-gov,Some-college,Never-married,Not-in-family,Black,Female,40,<=50K
43268,64,Private,HS-grad,Married-civ-spouse,Husband,White,Male,70,<=50K
43269,43,Federal-gov,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,>50K
43270,64,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
43271,40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
43272,38,Private,1st-4th,Married-spouse-absent,Not-in-family,White,Male,40,<=50K
43273,36,Private,HS-grad,Married-civ-spouse,Other-relative,White,Female,40,<=50K
43274,19,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
43275,19,Private,Some-college,Never-married,Own-child,White,Male,24,<=50K
43276,55,Private,Some-college,Married-civ-spouse,Wife,White,Female,40,>50K
43277,41,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,61,>50K
43278,36,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
