age,workclass,education,marital-status,relationship,race,gender,hours-per-week,income
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,65,<=50K
42,Private,Some-college,Married-civ-spouse,Wife,Black,Female,48,>50K
65,Private,10th,Divorced,Not-in-family,Black,Male,64,<=50K
37,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
48,Private,7th-8th,Married-civ-spouse,Wife,Black,Female,15,<=50K
43,Local-gov,Masters,Divorced,Not-in-family,White,Female,65,<=50K
44,Private,HS-grad,Never-married,Other-relative,White,Female,40,<=50K
58,Local-gov,Masters,Married-civ-spouse,Husband,Black,Male,45,>50K
70,Self-emp-not-inc,Bachelors,Widowed,Not-in-family,White,Female,30,<=50K
28,Local-gov,Masters,Never-married,Not-in-family,White,Male,55,<=50K
46,Local-gov,Prof-school,Separated,Not-in-family,Black,Male,40,<=50K
33,Private,Some-college,Divorced,Unmarried,White,Female,55,<=50K
35,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
18,Private,11th,Never-married,Own-child,White,Male,40,<=50K
29,Private,10th,Divorced,Not-in-family,White,Female,30,<=50K
29,Private,HS-grad,Never-married,Unmarried,Black,Female,40,<=50K
59,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
22,Private,11th,Divorced,Other-relative,White,Female,25,<=50K
34,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
30,Private,HS-grad,Married-civ-spouse,Wife,White,Female,40,<=50K
54,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
38,Private,11th,Divorced,Unmarried,White,Male,55,<=50K
44,Private,HS-grad,Married-civ-spouse,Husband,White,Male,60,>50K
30,Private,HS-grad,Never-married,Own-child,White,Male,60,<=50K
28,Private,HS-grad,Married-civ-spouse,Wife,White,Female,15,<=50K
57,Federal-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
38,Private,HS-grad,Never-married,Not-in-family,White,Male,60,<=50K
43,Private,7th-8th,Divorced,Unmarried,Black,Female,40,<=50K
34,Private,Doctorate,Never-married,Not-in-family,White,Female,40,<=50K
46,Private,Some-college,Divorced,Not-in-family,White,Male,50,<=50K
44,Private,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
23,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
50,Local-gov,Masters,Never-married,Not-in-family,White,Female,50,>50K
72,Private,7th-8th,Married-civ-spouse,Husband,White,Male,20,<=50K
24,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
35,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
75,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,30,<=50K
18,Private,HS-grad,Never-married,Other-relative,White,Male,25,<=50K
19,Private,HS-grad,Never-married,Other-relative,Black,Female,15,<=50K
31,Self-emp-inc,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
36,Self-emp-not-inc,Bachelors,Divorced,Unmarried,Asian-Pac-Islander,Female,8,<=50K
24,Private,Bachelors,Never-married,Not-in-family,White,Female,32,<=50K
62,Private,HS-grad,Divorced,Unmarried,White,Male,40,<=50K
25,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,40,<=50K
28,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
56,Private,Some-college,Married-civ-spouse,Husband,White,Male,45,<=50K
38,Private,Assoc-voc,Widowed,Not-in-family,White,Male,40,<=50K
32,Private,Masters,Married-civ-spouse,Husband,White,Male,60,>50K
41,Private,12th,Married-civ-spouse,Husband,White,Male,40,<=50K
33,Private,1st-4th,Married-spouse-absent,Unmarried,White,Male,40,<=50K
38,Private,HS-grad,Never-married,Unmarried,White,Female,30,<=50K
44,Private,HS-grad,Never-married,Own-child,White,Female,20,<=50K
20,Private,Some-college,Never-married,Own-child,White,Female,30,<=50K
72,Self-emp-inc,Prof-school,Married-civ-spouse,Husband,White,Male,48,>50K
72,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
37,Private,Prof-school,Married-civ-spouse,Wife,White,Female,60,>50K
54,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
48,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
40,Private,Some-college,Divorced,Not-in-family,White,Female,20,<=50K
36,Self-emp-inc,Assoc-voc,Divorced,Not-in-family,White,Female,40,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,40,<=50K
41,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,60,>50K
52,Private,Some-college,Married-civ-spouse,Husband,Black,Male,56,>50K
37,Private,HS-grad,Divorced,Unmarried,White,Male,75,<=50K
22,Private,HS-grad,Married-civ-spouse,Wife,White,Female,30,<=50K
59,Private,Some-college,Never-married,Unmarried,White,Female,40,<=50K
34,Private,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
42,Self-emp-not-inc,Bachelors,Divorced,Unmarried,White,Female,30,<=50K
21,Private,HS-grad,Never-married,Not-in-family,White,Female,40,<=50K
40,Private,11th,Married-civ-spouse,Husband,White,Male,45,<=50K
32,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
32,Private,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,35,<=50K
21,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
30,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
47,Self-emp-not-inc,Some-college,Divorced,Not-in-family,White,Male,30,<=50K
53,Private,Some-college,Married-civ-spouse,Husband,White,Male,47,>50K
31,Private,Bachelors,Married-civ-spouse,Husband,White,Male,55,>50K
39,Private,Assoc-acdm,Never-married,Not-in-family,White,Male,20,<=50K
50,Private,HS-grad,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,30,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Male,35,<=50K
39,Private,Masters,Married-civ-spouse,Husband,White,Male,55,>50K
20,Private,Some-college,Never-married,Own-child,White,Male,23,<=50K
33,Private,HS-grad,Never-married,Not-in-family,White,Male,60,<=50K
74,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Husband,White,Male,30,>50K
25,Private,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
31,Private,HS-grad,Never-married,Own-child,White,Male,50,<=50K
27,Private,Some-college,Never-married,Not-in-family,White,Female,60,<=50K
31,Private,11th,Married-civ-spouse,Husband,White,Male,55,>50K
48,Private,Masters,Divorced,Unmarried,White,Female,40,<=50K
73,Private,HS-grad,Widowed,Not-in-family,White,Female,3,<=50K
34,Private,Masters,Married-civ-spouse,Wife,White,Female,32,>50K
30,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
53,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
37,Federal-gov,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
19,Private,Some-college,Never-married,Own-child,White,Female,25,<=50K
53,Private,12th,Married-civ-spouse,Husband,White,Male,45,<=50K
59,Self-emp-inc,Prof-school,Divorced,Not-in-family,White,Male,40,>50K
39,Private,Bachelors,Divorced,Unmarried,White,Female,40,<=50K
23,Private,Bachelors,Never-married,Own-child,Black,Female,38,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Male,43,<=50K
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
90,Private,Some-college,Never-married,Own-child,White,Female,12,<=50K
35,Private,HS-grad,Married-civ-spouse,Wife,White,Female,28,>50K
23,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
52,Private,9th,Divorced,Not-in-family,White,Male,40,<=50K
43,Federal-gov,HS-grad,Married-civ-spouse,Husband,Black,Male,40,>50K
41,Private,HS-grad,Separated,Unmarried,White,Female,15,<=50K
39,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
56,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
31,Private,Some-college,Divorced,Not-in-family,White,Female,50,<=50K
69,Private,Bachelors,Married-civ-spouse,Husband,White,Male,25,<=50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,45,<=50K
26,Self-emp-inc,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
20,Private,10th,Never-married,Not-in-family,White,Female,30,<=50K
51,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
29,Private,HS-grad,Married-civ-spouse,Wife,White,Female,35,>50K
62,Private,12th,Never-married,Unmarried,White,Male,40,<=50K
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
52,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
64,Self-emp-not-inc,1st-4th,Married-civ-spouse,Husband,White,Male,40,<=50K
28,Private,Assoc-voc,Never-married,Own-child,White,Male,55,<=50K
71,Private,Bachelors,Married-civ-spouse,Husband,Black,Male,50,>50K
33,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,56,<=50K
36,Private,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
67,Self-emp-not-inc,Masters,Divorced,Not-in-family,Other,Male,40,<=50K
26,Private,11th,Married-civ-spouse,Husband,White,Male,35,<=50K
41,Private,Some-college,Married-civ-spouse,Husband,White,Male,65,>50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
63,Self-emp-not-inc,1st-4th,Married-civ-spouse,Husband,White,Male,25,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
41,Private,11th,Never-married,Not-in-family,Black,Male,40,<=50K
30,Private,Some-college,Never-married,Unmarried,White,Female,44,<=50K
27,Private,10th,Never-married,Unmarried,White,Male,40,<=50K
55,Private,Some-college,Divorced,Not-in-family,White,Male,65,>50K
25,Private,Bachelors,Never-married,Own-child,White,Male,40,<=50K
33,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
35,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Private,Some-college,Married-civ-spouse,Husband,White,Male,43,>50K
32,Self-emp-inc,Some-college,Married-civ-spouse,Husband,White,Male,99,>50K
50,Private,Doctorate,Never-married,Not-in-family,White,Male,50,>50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
39,Private,Some-college,Divorced,Unmarried,Black,Male,24,<=50K
46,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
53,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
68,Private,Prof-school,Widowed,Unmarried,White,Male,60,>50K
45,Private,Some-college,Divorced,Not-in-family,White,Male,50,<=50K
42,Private,Doctorate,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K
67,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
74,Private,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
20,Local-gov,Some-college,Never-married,Own-child,White,Female,20,<=50K
52,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
21,Local-gov,11th,Never-married,Own-child,Black,Male,25,<=50K
33,Private,7th-8th,Never-married,Not-in-family,White,Male,40,<=50K
32,Private,10th,Divorced,Not-in-family,White,Female,40,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,35,<=50K
67,Private,HS-grad,Divorced,Not-in-family,White,Female,15,<=50K
39,Private,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
28,State-gov,Masters,Married-civ-spouse,Husband,White,Male,40,<=50K
27,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
30,Private,7th-8th,Never-married,Not-in-family,White,Female,30,<=50K
44,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,>50K
23,Private,Assoc-voc,Never-married,Not-in-family,White,Male,40,<=50K
42,Private,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
39,Self-emp-not-inc,5th-6th,Married-civ-spouse,Husband,White,Male,50,<=50K
44,Private,Bachelors,Divorced,Not-in-family,White,Male,40,>50K
52,Local-gov,Masters,Never-married,Not-in-family,White,Female,50,<=50K
17,Private,11th,Never-married,Own-child,White,Male,40,<=50K
44,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,45,<=50K
23,Self-emp-not-inc,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
52,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
58,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
31,Private,Assoc-voc,Married-civ-spouse,Wife,White,Female,38,>50K
26,Private,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
33,Self-emp-inc,HS-grad,Married-civ-spouse,Husband,White,Male,70,<=50K
21,Private,10th,Never-married,Own-child,White,Male,40,<=50K
48,Private,Some-college,Divorced,Not-in-family,White,Male,40,>50K
21,Private,HS-grad,Never-married,Own-child,Black,Male,36,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Female,50,<=50K
41,Self-emp-inc,Prof-school,Never-married,Not-in-family,White,Female,60,>50K
54,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
38,Private,Assoc-acdm,Never-married,Not-in-family,White,Female,45,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,42,<=50K
64,Private,Bachelors,Divorced,Not-in-family,White,Female,40,<=50K
56,Private,Some-college,Married-civ-spouse,Wife,White,Female,50,<=50K
41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,60,>50K
53,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
37,Private,HS-grad,Divorced,Unmarried,White,Male,38,<=50K
60,Federal-gov,HS-grad,Widowed,Not-in-family,White,Male,40,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,>50K
70,Private,Some-college,Married-civ-spouse,Husband,White,Male,65,>50K
44,Private,Doctorate,Married-civ-spouse,Husband,White,Male,50,>50K
50,Private,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
58,Private,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
46,Private,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
29,Private,12th,Married-civ-spouse,Other-relative,White,Male,40,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Male,60,<=50K
33,Local-gov,Some-college,Separated,Own-child,Black,Female,35,<=50K
42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
24,Private,HS-grad,Never-married,Unmarried,White,Male,45,<=50K
17,Private,11th,Never-married,Own-child,White,Female,8,<=50K
35,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,60,<=50K
37,Federal-gov,HS-grad,Never-married,Not-in-family,White,Male,40,>50K
59,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,>50K
27,Private,9th,Never-married,Not-in-family,White,Male,10,<=50K
38,Federal-gov,Masters,Never-married,Not-in-family,White,Female,55,<=50K
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
42,Private,9th,Never-married,Not-in-family,White,Male,40,<=50K
40,Federal-gov,Bachelors,Divorced,Not-in-family,Black,Female,40,<=50K
21,Private,Some-college,Never-married,Own-child,White,Female,40,<=50K
36,Self-emp-not-inc,Bachelors,Never-married,Not-in-family,White,Male,50,<=50K
46,Private,11th,Widowed,Other-relative,White,Male,20,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
29,Private,HS-grad,Divorced,Not-in-family,White,Male,50,<=50K
50,Self-emp-not-inc,10th,Married-civ-spouse,Husband,White,Male,60,<=50K
46,Private,Bachelors,Divorced,Other-relative,Black,Male,40,<=50K
31,Private,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
36,Private,Masters,Never-married,Not-in-family,White,Female,40,<=50K
59,Federal-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
30,Private,Bachelors,Divorced,Not-in-family,White,Male,40,>50K
27,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
44,Private,Some-college,Divorced,Other-relative,Black,Male,40,<=50K
34,Private,HS-grad,Separated,Own-child,Black,Male,40,<=50K
58,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,45,<=50K
36,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
42,State-gov,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
24,Private,Some-college,Never-married,Not-in-family,Asian-Pac-Islander,Male,64,<=50K
25,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
18,Private,Some-college,Never-married,Own-child,Black,Male,20,<=50K
55,Private,5th-6th,Never-married,Not-in-family,Black,Male,40,<=50K
55,Private,11th,Married-civ-spouse,Husband,Black,Male,48,<=50K
31,Private,Assoc-acdm,Married-civ-spouse,Husband,Black,Male,40,<=50K
33,Private,HS-grad,Never-married,Unmarried,Asian-Pac-Islander,Male,40,<=50K
65,Local-gov,HS-grad,Widowed,Unmarried,White,Female,40,<=50K
18,Private,HS-grad,Never-married,Own-child,White,Male,35,<=50K
23,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
22,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
61,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,15,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,<=50K
51,Private,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
25,Private,HS-grad,Never-married,Own-child,Black,Male,40,<=50K
63,Local-gov,Bachelors,Widowed,Unmarried,Asian-Pac-Islander,Female,35,<=50K
17,Private,11th,Never-married,Not-in-family,White,Female,20,<=50K
54,Self-emp-not-inc,Masters,Divorced,Not-in-family,White,Female,20,<=50K
45,Local-gov,Assoc-acdm,Divorced,Unmarried,White,Male,47,<=50K
28,State-gov,HS-grad,Never-married,Not-in-family,Black,Female,40,<=50K
24,Private,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
70,Private,Bachelors,Widowed,Not-in-family,White,Male,30,<=50K
46,Private,Doctorate,Married-civ-spouse,Husband,White,Male,40,>50K
51,Local-gov,9th,Widowed,Not-in-family,White,Female,45,<=50K
58,Private,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Male,37,<=50K
38,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
40,Private,10th,Married-civ-spouse,Husband,White,Male,40,<=50K
45,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
43,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
38,Private,11th,Widowed,Unmarried,White,Male,40,<=50K
19,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
66,Private,Bachelors,Divorced,Not-in-family,White,Female,40,<=50K
34,Private,Bachelors,Never-married,Not-in-family,White,Female,50,<=50K
35,Private,11th,Separated,Not-in-family,Black,Male,40,<=50K
34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,48,>50K
55,Private,Some-college,Married-civ-spouse,Husband,White,Male,35,>50K
43,Federal-gov,Assoc-voc,Divorced,Unmarried,Black,Male,40,<=50K
66,Private,HS-grad,Widowed,Not-in-family,White,Male,40,<=50K
42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
55,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
33,Private,10th,Never-married,Unmarried,White,Male,40,<=50K
18,Private,HS-grad,Never-married,Own-child,White,Female,40,<=50K
50,Private,Some-college,Divorced,Not-in-family,White,Female,40,<=50K
38,Private,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,46,<=50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
45,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Husband,White,Male,35,<=50K
30,Private,10th,Married-civ-spouse,Husband,White,Male,45,<=50K
